,open,high,low,close,volume,rsi,williams %R,mfi,retorno,sentimiento_textblob,sentimiento_vader,sentimiento_senticnet,sentimiento_lm,sentimiento_aleatorio
2014-09-05,29640.0,29680.0,29260.0,29440.0,870660480.0,56.3506061868461,-54.285714285714285,29.42316574593729,-1.0,0.0,0.0,0.0,0.0,0.0
2014-09-08,29440.0,29440.0,29020.0,29200.0,4913982976.0,51.83905520969164,-66.66666666666666,21.31475932281233,-1.0,0.0,-0.75,-0.75,-0.75,0.0
2014-09-09,29200.0,29200.0,28220.0,28220.0,4516539392.0,38.34056254910715,-100.0,20.574847366434152,-1.0,0.0,-0.25,-0.25,-0.25,0.0
2014-09-10,28220.0,28700.0,28220.0,28680.0,7184258048.0,45.512573332988985,-74.15730337078652,18.64717298116765,1.0,0.75,0.0,0.75,0.0,0.0
2014-09-11,28680.0,28700.0,28500.0,28500.0,1460285312.0,43.38595341038627,-84.26966292134831,21.251081433553622,-1.0,0.25,0.0,0.25,0.0,0.0
2014-09-12,28500.0,28800.0,28340.0,28800.0,316315072.0,47.7666185915883,-67.41573033707866,26.196860400333748,1.0,0.0,0.0,0.0,0.0,0.0
2014-09-15,28800.0,28800.0,28440.0,28500.0,5776523776.0,44.09240550941346,-84.26966292134831,26.017505640642728,-1.0,0.0,0.0,0.0,0.0,0.0
2014-09-16,28500.0,28600.0,28500.0,28520.0,3253211392.0,44.399457764895956,-83.14606741573034,25.845210794999247,1.0,0.0,0.0,0.0,0.0,0.0
2014-09-17,28520.0,28600.0,28280.0,28380.0,3123056896.0,42.63430070984221,-91.01123595505618,25.008220527454185,-1.0,0.0,0.0,0.0,0.0,0.0
2014-09-18,28380.0,28440.0,28120.0,28400.0,2953220864.0,42.983036415516885,-85.1063829787234,17.0010494486727,1.0,0.0,0.0,0.0,0.0,0.0
2014-09-19,28400.0,28500.0,28200.0,28500.0,4234317312.0,44.790270586896106,-79.7872340425532,18.51411977315535,1.0,0.0,0.0,0.0,0.0,0.0
2014-09-22,28500.0,28780.0,28300.0,28600.0,4358250496.0,46.61262805295132,-74.46808510638297,23.065098012852804,1.0,0.0,0.0,0.0,0.0,0.0
2014-09-23,28600.0,28600.0,28100.0,28480.0,1523512832.0,44.70564747311114,-80.0,19.464151625584897,-1.0,0.0,0.0,-0.75,0.0,0.0
2014-09-24,28480.0,28500.0,28220.0,28220.0,853402560.0,40.80994750084854,-92.40506329113924,22.79387001238255,-1.0,0.0,0.0,-1.0,0.75,0.0
2014-09-25,28220.0,28220.0,27500.0,27700.0,2106703488.0,34.36081564322262,-89.69072164948454,22.229216897598103,-1.0,-0.75,0.75,-1.0,0.25,-0.75
2014-09-26,27700.0,28000.0,27700.0,27860.0,1340751744.0,37.62694627004741,-78.82352941176471,27.213358994631676,1.0,-0.25,0.25,-1.0,0.0,-1.0
2014-09-29,27860.0,27860.0,27620.0,27620.0,1440302080.0,34.827520994829655,-90.76923076923077,29.349882958315593,-1.0,0.0,0.0,0.0,0.0,0.0
2014-09-30,27620.0,27800.0,27620.0,27680.0,1953190272.0,36.107331368462326,-86.15384615384616,35.82562014405578,1.0,0.0,0.0,0.0,0.0,0.0
2014-10-01,27680.0,27820.0,27620.0,27820.0,62676240.0,39.111854820947464,-75.38461538461539,32.940192790400644,1.0,0.0,0.0,0.0,0.0,0.0
2014-10-02,27820.0,27820.0,27000.0,27080.0,3088706304.0,30.853142432386278,-95.55555555555556,29.429861932779115,-1.0,0.0,0.0,0.0,0.0,0.0
2014-10-03,27080.0,27800.0,27080.0,27800.0,185536128.0,43.38040424838398,-55.0561797752809,35.918720867155976,1.0,0.0,0.0,0.0,0.0,0.0
2014-10-06,27800.0,28180.0,27800.0,28000.0,4182852864.0,46.29119749175548,-43.82022471910113,48.99860058533182,1.0,0.0,0.0,0.0,0.0,0.0
2014-10-07,28000.0,28200.0,27900.0,28120.0,5062787072.0,48.01796475671402,-37.07865168539326,62.1480251447175,1.0,0.0,0.0,0.0,0.0,0.0
2014-10-08,28120.0,28500.0,27600.0,28500.0,6615472128.0,53.15421198885768,-15.730337078651685,74.59501598827329,1.0,0.0,0.0,0.0,0.0,0.0
2014-10-09,28500.0,28960.0,28360.0,28480.0,1805255680.0,52.858181839725034,-24.489795918367346,72.69235562448962,-1.0,0.0,0.0,0.0,0.0,0.0
2014-10-10,28480.0,28540.0,28220.0,28220.0,5923110400.0,49.03493858322415,-37.755102040816325,56.440377385448684,-1.0,0.0,0.0,0.0,0.0,0.0
2014-10-14,28220.0,28220.0,27800.0,27800.0,1183171712.0,43.55452181646302,-59.183673469387756,57.04673540181542,-1.0,0.0,0.0,0.0,0.0,0.0
2014-10-15,27800.0,27800.0,27100.0,27260.0,1765835520.0,37.71763168346653,-86.73469387755102,55.62891169868563,-1.0,0.0,0.0,0.0,0.0,0.0
2014-10-16,27260.0,27700.0,27260.0,27340.0,5223831040.0,39.021418239739674,-82.6530612244898,64.71629615701477,1.0,0.0,0.0,0.0,0.0,0.0
2014-10-17,27340.0,28000.0,27340.0,27980.0,8088935424.0,48.33855735727281,-50.0,70.02204809208017,1.0,0.0,0.75,0.75,0.0,0.0
2014-10-20,27980.0,28000.0,27800.0,28000.0,6772625408.0,48.60284632503561,-48.97959183673469,76.09039850940468,1.0,0.0,0.0,0.0,0.0,0.0
2014-10-21,28000.0,28000.0,27760.0,27860.0,954329536.0,46.7980708568502,-56.12244897959183,74.6665575402321,-1.0,0.0,0.0,0.0,0.0,0.0
2014-10-22,27860.0,27860.0,27500.0,27500.0,6168611840.0,42.43452112978254,-74.48979591836735,66.63875875541392,-1.0,0.0,0.0,0.0,0.0,0.0
2014-10-23,27500.0,27760.0,27500.0,27600.0,20655882240.0,43.99661958781208,-72.3404255319149,70.37028061316548,1.0,0.0,0.0,0.75,0.0,-0.75
2014-10-24,27600.0,27600.0,27300.0,27500.0,8507684864.0,42.74739473199908,-78.49462365591397,60.801905372908024,-1.0,0.0,0.0,0.25,0.0,-0.25
2014-10-27,27500.0,27500.0,27100.0,27180.0,1124831232.0,38.937411646628526,-95.6989247311828,56.885507066094796,-1.0,0.0,0.0,0.0,0.0,0.0
2014-10-28,27180.0,27560.0,27180.0,27500.0,14857853952.0,44.28513757972801,-78.49462365591397,62.8614205434333,1.0,0.0,0.0,0.0,0.0,0.0
2014-10-29,27500.0,27600.0,27460.0,27500.0,21287077888.0,44.285137579728,-78.49462365591397,69.27379946587232,-1.0,0.0,0.75,0.75,0.0,0.75
2014-10-30,27500.0,28000.0,27500.0,27800.0,14084765696.0,49.12913290991521,-51.388888888888886,73.20694690787607,1.0,0.0,0.25,0.25,0.0,0.25
2014-10-31,27800.0,28800.0,27800.0,28200.0,2876679168.0,54.775046214437324,-35.294117647058826,78.84404888215644,1.0,0.0,0.0,0.0,0.0,0.0
2014-11-04,28200.0,28200.0,27840.0,28000.0,1156897408.0,51.686212953536796,-47.05882352941176,78.86400814656935,-1.0,0.0,0.0,0.0,0.0,0.0
2014-11-05,28000.0,28820.0,28000.0,28200.0,7642700800.0,54.4522820137038,-36.04651162790697,81.93457143960306,1.0,0.0,0.0,0.0,0.0,0.0
2014-11-06,28200.0,28800.0,28200.0,28800.0,4366488576.0,61.562086820751645,-1.1627906976744187,81.81194961897722,1.0,0.0,0.0,0.0,0.0,0.0
2014-11-07,28800.0,28900.0,28520.0,28600.0,1620479616.0,58.2955334082482,-16.666666666666664,80.53415377112226,-1.0,0.0,0.0,0.0,0.0,0.0
2014-11-10,28600.0,29000.0,28600.0,29000.0,1632621056.0,62.572907198028226,0.0,79.3792559332343,1.0,0.0,0.0,0.0,0.0,0.0
2014-11-11,29000.0,29000.0,28080.0,29000.0,3307774208.0,62.572907198028226,0.0,77.17736091334177,-1.0,0.0,0.0,0.0,0.0,0.0
2014-11-12,29000.0,29200.0,28960.0,29200.0,2809106688.0,64.67392344091452,0.0,83.50247623007263,1.0,0.0,0.0,0.0,0.0,0.0
2014-11-13,29200.0,29260.0,29000.0,29200.0,3764151296.0,64.67392344091454,-2.7777777777777777,84.23136079871949,-1.0,0.0,0.0,0.0,0.0,0.0
2014-11-14,29200.0,29200.0,28740.0,29000.0,5993061376.0,60.72071632063385,-12.037037037037036,86.31643221289849,-1.0,0.0,0.0,0.0,0.0,0.0
2014-11-18,29000.0,29120.0,28740.0,28740.0,4258655488.0,55.93413620820488,-25.0,83.15099503167056,-1.0,0.0,0.0,0.0,0.0,0.0
2014-11-19,28740.0,29100.0,28740.0,29040.0,6055659520.0,59.86546421232845,-12.222222222222221,81.44014270134711,1.0,0.75,0.75,0.75,0.0,-0.75
2014-11-20,29040.0,29100.0,28840.0,29100.0,2805724672.0,60.622129648283924,-9.090909090909092,76.17980379828951,1.0,0.25,0.25,0.25,0.0,-0.25
2014-11-21,29100.0,29400.0,28240.0,28240.0,6218912256.0,46.95689952199966,-72.5,61.57683983724598,-1.0,0.0,0.0,0.0,0.0,0.0
2014-11-24,28240.0,29360.0,28240.0,29000.0,19108601856.0,56.326189322273116,-25.64102564102564,70.44794443895464,1.0,0.75,0.75,-0.75,0.75,-0.75
2014-11-25,29000.0,29200.0,28800.0,28800.0,24294991872.0,53.64099522169754,-42.857142857142854,78.96375400283333,-1.0,0.25,0.25,-0.25,0.25,-0.25
2014-11-26,28800.0,28900.0,28660.0,28660.0,3198241792.0,51.780145492656445,-56.060606060606055,74.38945102077147,-1.0,0.0,0.0,0.0,0.0,0.0
2014-11-27,28660.0,28660.0,28040.0,28040.0,911047808.0,44.42937275646638,-100.0,72.33093288733629,-1.0,0.0,0.0,0.0,0.0,0.0
2014-11-28,28040.0,28400.0,27500.0,27600.0,2122806400.0,40.08075446956615,-94.73684210526315,70.10389082393193,-1.0,0.0,0.0,0.0,0.0,0.0
2014-12-01,27600.0,27780.0,27440.0,27780.0,4747331584.0,42.55770537098654,-82.6530612244898,65.98969565440194,1.0,0.0,0.0,0.0,0.0,0.0
2014-12-02,27780.0,28300.0,27780.0,28060.0,10370479104.0,46.27796882395607,-68.36734693877551,71.80843500637837,1.0,0.0,0.0,0.0,0.0,0.0
2014-12-03,28060.0,28420.0,27920.0,28420.0,9203428352.0,50.69903007564243,-50.0,73.5089664563531,1.0,0.0,0.0,0.0,0.0,0.0
2014-12-04,28420.0,28420.0,27520.0,27520.0,1920617856.0,41.50338295502215,-95.91836734693877,71.15080738522657,-1.0,0.0,-0.75,-0.75,-0.75,-0.75
2014-12-05,27520.0,27860.0,27520.0,27840.0,3997277440.0,45.30216956847214,-79.59183673469387,72.72647065340179,1.0,0.0,-0.25,-0.25,-0.25,-0.25
2014-12-09,27840.0,27840.0,27320.0,27600.0,356022912.0,43.04441413568872,-86.53846153846155,75.74810336638987,-1.0,0.0,0.0,0.0,0.0,0.0
2014-12-10,27600.0,27700.0,27400.0,27400.0,5649627136.0,41.20162486257414,-96.15384615384616,69.81948843972681,-1.0,0.75,0.75,0.75,0.0,0.0
2014-12-11,27400.0,27400.0,26300.0,26300.0,5029449728.0,32.86730227459877,-100.0,65.52901432658821,-1.0,0.25,0.25,0.25,0.0,0.0
2014-12-12,26300.0,26300.0,25420.0,25480.0,2206396928.0,28.275600710885044,-98.47715736040608,68.54557304354995,-1.0,0.0,0.0,-0.75,0.0,0.0
2014-12-15,25480.0,25480.0,25000.0,25020.0,2797787904.0,26.07490035057306,-99.52380952380952,58.24382067310727,-1.0,0.0,0.0,0.0,0.0,0.0
2014-12-16,25020.0,25800.0,25020.0,25800.0,6731691520.0,35.2740737059094,-79.48717948717949,44.571233802842336,1.0,0.0,0.0,0.75,0.0,0.0
2014-12-17,25800.0,27000.0,25800.0,26700.0,8543798272.0,43.94220508237038,-53.551912568306015,54.04998907363342,1.0,0.0,0.0,0.25,0.0,0.0
2014-12-18,26700.0,27400.0,26700.0,27300.0,915378432.0,48.85928668978862,-32.748538011695906,55.49259254006002,1.0,0.0,0.0,0.0,0.0,0.0
2014-12-19,27300.0,27300.0,27080.0,27140.0,1028683200.0,47.658771485546225,-37.42690058479532,58.11581603892642,-1.0,0.0,0.0,0.0,0.0,0.0
2014-12-22,27140.0,28260.0,27140.0,28260.0,3620482304.0,55.83863018749765,-4.678362573099415,65.11897729590163,1.0,0.0,0.0,0.0,0.0,0.0
2014-12-23,28260.0,28500.0,28180.0,28300.0,3079039488.0,56.102487088405546,-5.714285714285714,60.35225675099384,1.0,0.0,0.0,0.0,0.0,0.0
2014-12-24,28300.0,28600.0,28000.0,28000.0,834831488.0,53.51971740770416,-16.666666666666664,50.99540505796829,-1.0,0.0,0.0,0.0,0.0,0.0
2014-12-26,28000.0,28480.0,28000.0,28000.0,187855072.0,53.519717407704164,-16.666666666666664,53.03186929718501,-1.0,0.0,0.0,0.0,0.0,0.0
2014-12-29,28000.0,28000.0,27500.0,27500.0,3000733440.0,49.14637786557421,-30.555555555555557,54.28664071088137,-1.0,0.0,0.0,0.0,0.0,0.0
2014-12-30,27500.0,27640.0,27500.0,27640.0,324640000.0,50.36928267278281,-26.666666666666668,54.326478784287566,1.0,0.0,0.0,0.0,0.0,0.0
2015-01-02,27640.0,27640.0,27640.0,27640.0,6508800.0,50.36928267278281,-3.3566433566433567,62.58248104339322,-1.0,0.0,0.0,0.0,0.0,0.0
2015-01-05,27640.0,27700.0,27260.0,27260.0,7279204352.0,46.82465765025398,-4.685314685314685,77.17242862386435,-1.0,0.0,0.0,0.0,0.0,0.0
2015-01-06,27260.0,27460.0,26700.0,27460.0,4212082944.0,48.864326195001844,-3.986013986013986,73.27460988992527,1.0,0.0,0.0,0.0,0.0,0.0
2015-01-07,27460.0,27460.0,27000.0,27200.0,310673504.0,46.3740236164417,-4.895104895104895,78.24817786474712,-1.0,0.0,0.0,0.0,0.0,0.0
2015-01-08,27200.0,27200.0,26500.0,26600.0,943933056.0,41.160797414826185,-6.993006993006993,72.14139626884062,-1.0,-0.75,-0.75,-0.75,-0.75,0.0
2015-01-09,26600.0,26700.0,26400.0,26700.0,9477057536.0,42.324538328436006,-6.643356643356643,46.67525899133978,1.0,-0.25,-0.25,-0.25,-0.25,0.0
2015-01-13,26700.0,27200.0,26700.0,27000.0,1090718720.0,45.78860352783065,-5.594405594405594,46.92774847006542,1.0,0.0,0.0,0.0,0.0,0.0
2015-01-14,27000.0,27000.0,26000.0,26200.0,6763587584.0,39.05265237381048,-8.391608391608392,38.09789599504996,-1.0,0.0,0.0,0.0,0.0,0.0
2015-01-15,26200.0,26540.0,26200.0,26520.0,90040976.0,42.68474121635914,-7.2727272727272725,32.105623779938064,1.0,0.0,0.0,0.0,0.0,0.0
2015-01-16,26520.0,26520.0,26400.0,26400.0,93753600.0,41.6816002015544,-7.6923076923076925,25.94350001848218,-1.0,0.0,0.0,0.0,0.0,0.0
2015-01-19,26400.0,26500.0,25760.0,26500.0,766391744.0,42.88617566748286,-6.952247191011236,26.038933225893672,1.0,0.0,0.0,0.0,0.0,0.0
2015-01-20,26500.0,26500.0,26380.0,26500.0,140260464.0,42.88617566748287,-5.357142857142857,26.482835153014296,-1.0,0.0,0.0,0.0,0.0,0.0
2015-01-21,26500.0,26580.0,26300.0,26480.0,833408512.0,42.68168694903797,-4.404332129963899,28.343816566434,-1.0,0.0,0.0,0.0,0.0,0.0
2015-01-22,26480.0,26900.0,26480.0,26900.0,694834816.0,48.26092243922845,-2.888086642599278,30.151873147046043,1.0,0.0,0.0,0.0,0.0,0.0
2015-01-23,26900.0,27100.0,26900.0,27020.0,2160195072.0,49.76545100903328,-35.051546391752574,34.51138213768949,1.0,0.0,0.0,0.0,0.0,0.0
2015-01-26,27020.0,27520.0,27020.0,27520.0,1667621376.0,55.56365545557312,0.0,21.618860257661822,1.0,0.0,0.0,0.0,0.0,0.0
2015-01-27,27520.0,27540.0,27320.0,27480.0,2605830656.0,55.01656497418577,-3.3707865168539324,32.56320238282512,-1.0,0.0,0.0,0.0,0.0,0.0
2015-01-28,27480.0,27480.0,27200.0,27340.0,1162610304.0,53.04782369078364,-11.235955056179774,30.456248466146423,-1.0,0.0,0.0,0.0,0.0,0.0
2015-01-29,27340.0,27460.0,27120.0,27460.0,6262257152.0,54.54914995050172,-4.49438202247191,44.42137299694809,1.0,0.0,0.0,-0.75,0.0,-0.75
2015-01-30,27460.0,27460.0,26820.0,27460.0,7858082304.0,54.54914995050172,-4.49438202247191,46.360933040710165,-1.0,0.0,0.0,-0.25,0.0,-0.25
2015-02-02,27460.0,27480.0,26680.0,26680.0,990092800.0,43.95413026571457,-48.31460674157304,43.11528890752554,-1.0,0.0,0.0,0.0,0.0,0.0
2015-02-03,26680.0,27420.0,26680.0,26960.0,674507136.0,47.86850225590449,-32.58426966292135,55.47333810692604,1.0,0.0,0.0,0.0,0.0,0.0
2015-02-04,26960.0,27020.0,26800.0,26800.0,2583231744.0,45.89590225623613,-41.57303370786517,50.36039483046875,-1.0,0.0,0.0,0.0,0.0,0.0
2015-02-05,26800.0,27100.0,26800.0,26900.0,924886336.0,47.35606817755997,-35.95505617977528,51.75867318950815,1.0,0.0,0.0,0.0,0.0,0.75
2015-02-06,26900.0,26980.0,26700.0,26980.0,3572087552.0,48.552292819076364,-45.16129032258064,47.253557648291135,1.0,0.0,0.0,0.0,0.0,0.25
2015-02-09,26980.0,26980.0,26700.0,26700.0,215552832.0,44.72194804731996,-67.74193548387096,46.71751976236916,-1.0,0.75,0.75,-0.75,0.75,-0.75
2015-02-10,26700.0,26700.0,26320.0,26320.0,5250967040.0,40.098495067562475,-100.0,41.21097935040432,-1.0,0.25,0.25,-0.25,0.25,-0.25
2015-02-11,26320.0,26420.0,26280.0,26280.0,361150432.0,39.63400675621073,-100.0,39.698899261802765,-1.0,0.0,0.0,0.75,0.0,-0.75
2015-02-12,26280.0,26280.0,25500.0,25600.0,1950454400.0,32.69942283772171,-95.09803921568627,34.03664594476918,-1.0,0.0,0.0,0.25,0.0,-0.25
2015-02-13,25600.0,25800.0,25480.0,25760.0,2090152320.0,35.55653358890534,-86.40776699029125,29.112566777390587,1.0,0.0,0.0,0.0,0.0,0.0
2015-02-16,25760.0,25760.0,25440.0,25440.0,1051994176.0,32.577717953295945,-100.0,22.869601814285907,-1.0,0.0,0.0,0.0,0.0,0.0
2015-02-17,25440.0,25440.0,25040.0,25380.0,2683773440.0,32.03578502986622,-86.0655737704918,22.02206412745692,-1.0,0.0,0.0,0.75,0.0,0.0
2015-02-18,25380.0,25500.0,25380.0,25460.0,6952018432.0,33.62132386392746,-82.78688524590164,22.472319597420267,1.0,0.0,0.75,-0.5,0.0,0.0
2015-02-19,25460.0,25500.0,25400.0,25500.0,967254912.0,34.44481384798257,-81.14754098360656,30.98348064993026,1.0,0.0,0.25,-0.25,0.0,0.0
2015-02-20,25500.0,25500.0,25200.0,25380.0,2654285312.0,33.117442426927894,-85.71428571428571,29.467264942799936,-1.0,0.0,0.0,0.0,0.0,0.0
2015-02-23,25380.0,25660.0,25200.0,25460.0,4115444992.0,34.918064240158785,-79.6116504854369,36.11987560632768,1.0,0.0,0.0,-0.75,0.0,0.0
2015-02-24,25460.0,25460.0,24900.0,25200.0,2283399424.0,31.91115573987493,-86.36363636363636,36.595233517282594,-1.0,0.0,0.0,-0.25,0.0,0.0
2015-02-25,25200.0,25200.0,24800.0,24800.0,5080664064.0,27.926764290899087,-100.0,30.421085444312833,-1.0,0.0,0.0,0.0,0.0,0.0
2015-02-26,24800.0,24900.0,24740.0,24740.0,2067752832.0,27.374631313643093,-100.0,31.837172123403672,-1.0,0.0,0.0,0.0,0.0,0.0
2015-02-27,24740.0,25080.0,24740.0,25080.0,3366755584.0,35.1936617039233,-82.6530612244898,37.52226351895339,1.0,0.0,0.75,0.75,0.75,-0.75
2015-03-02,25080.0,25080.0,24100.0,24440.0,5364743168.0,28.88874960764761,-85.34482758620689,37.784526590720205,-1.0,0.0,0.0,0.0,0.0,0.0
2015-03-03,24440.0,24680.0,24400.0,24460.0,3089446656.0,29.314913918751813,-83.4862385321101,35.508009385464455,1.0,0.0,0.0,0.0,0.0,0.0
2015-03-04,24460.0,24460.0,24240.0,24340.0,2762384128.0,28.222056868403868,-85.88235294117646,34.96888518417595,-1.0,0.0,0.0,0.0,0.0,0.0
2015-03-05,24340.0,24360.0,24000.0,24000.0,1275188096.0,25.33963559391084,-100.0,35.70196777052822,-1.0,0.0,0.0,0.0,0.0,0.0
2015-03-06,24000.0,24320.0,23300.0,23300.0,6864754688.0,20.66095857991907,-100.0,31.76715038056561,-1.0,0.0,0.0,0.0,0.0,0.0
2015-03-09,23300.0,23500.0,23000.0,23000.0,1287932800.0,19.038535428871313,-100.0,32.781781847873226,-1.0,0.75,0.0,-0.75,-0.75,-0.75
2015-03-10,23000.0,23300.0,22860.0,23300.0,543035264.0,25.351313497072283,-84.28571428571429,20.792956112434606,1.0,1.0,0.0,0.5,-0.25,-1.0
2015-03-11,23300.0,23520.0,22300.0,22300.0,1054724608.0,19.80723422302762,-100.0,18.404929617017405,-1.0,0.25,0.0,0.25,0.0,-0.25
2015-03-12,22300.0,23760.0,22300.0,23400.0,4836626944.0,36.307611360625756,-67.26190476190477,28.100245335245855,1.0,0.0,0.0,0.0,0.0,0.0
2015-03-13,23400.0,23960.0,23400.0,23860.0,1720628224.0,41.709052218371,-50.63291139240506,23.538615792484254,1.0,0.0,0.0,0.0,0.0,0.0
2015-03-16,23860.0,24680.0,23860.0,24680.0,2588972288.0,49.87032157310374,-17.93103448275862,29.650107470580732,1.0,0.0,0.0,0.0,0.0,0.0
2015-03-17,24680.0,24740.0,24480.0,24700.0,1965637760.0,50.053999992841455,-13.66906474820144,37.32110817432253,1.0,0.0,0.0,0.0,0.0,0.0
2015-03-18,24700.0,25100.0,24500.0,25100.0,5112391680.0,53.707339517764886,0.0,47.11690762845187,1.0,0.0,0.0,0.0,0.0,0.0
2015-03-19,25100.0,25300.0,24800.0,25300.0,4343050240.0,55.46153992473085,0.0,48.39938616017948,1.0,0.0,0.0,0.0,0.0,0.0
2015-03-20,25300.0,25300.0,24500.0,25100.0,3342550272.0,53.286972891973,-6.666666666666667,50.76349408804006,-1.0,0.0,0.0,0.75,0.0,0.0
2015-03-24,25100.0,25100.0,23360.0,23360.0,9913407488.0,38.97086754142888,-64.66666666666666,43.62006488626143,-1.0,0.0,0.0,0.0,0.0,0.0
2015-03-25,23360.0,24480.0,23360.0,24480.0,4874516480.0,48.55216637783958,-27.333333333333332,51.59504958824927,1.0,0.0,0.0,0.0,0.0,0.0
2015-03-26,24480.0,24480.0,23820.0,23980.0,2380171520.0,45.14470695577949,-44.0,50.47534222275366,-1.0,0.0,0.0,0.0,0.0,0.0
2015-03-27,23980.0,23980.0,23720.0,23800.0,1869107200.0,43.948910190208395,-50.0,55.841512324070194,-1.0,0.0,0.0,0.0,0.0,0.0
2015-03-30,23800.0,24100.0,23800.0,23880.0,1262472448.0,44.650632626900475,-47.333333333333336,58.54957102123968,1.0,0.0,0.0,0.0,0.0,0.0
2015-03-31,23880.0,24500.0,23880.0,24500.0,4612041216.0,49.886868805095645,-26.666666666666668,63.006121638271814,1.0,0.0,0.0,0.0,0.0,0.0
2015-04-01,24500.0,24980.0,24400.0,24400.0,3090758656.0,49.08036331446375,-30.0,66.43720614175281,-1.0,0.0,0.0,0.0,0.0,0.0
2015-04-06,24400.0,25340.0,24400.0,25340.0,2688331520.0,56.241699554801976,0.0,65.2019534848326,1.0,0.0,0.0,0.0,0.0,0.0
2015-04-07,25340.0,25340.0,25000.0,25000.0,1516348032.0,53.32064345699929,-17.17171717171717,65.12249679573564,-1.0,0.0,0.0,0.0,0.0,0.0
2015-04-08,25000.0,25100.0,24800.0,24800.0,4276025344.0,51.62219000729359,-27.27272727272727,57.84245426496148,-1.0,0.0,0.0,0.0,0.0,0.0
2015-04-09,24800.0,25040.0,24800.0,25040.0,699478208.0,53.534908229753725,-15.151515151515152,56.775786390157954,1.0,0.0,0.0,0.75,0.0,-0.75
2015-04-10,25040.0,25100.0,24980.0,24980.0,1048945280.0,52.97105238800683,-18.181818181818183,52.88668973628803,-1.0,0.0,0.0,0.25,0.0,-0.25
2015-04-13,24980.0,25380.0,24980.0,25380.0,611071232.0,56.27727199593528,0.0,48.59700575308747,1.0,0.0,0.0,0.0,0.0,0.0
2015-04-14,25380.0,25600.0,25300.0,25560.0,3539964416.0,57.71779841091547,-1.7857142857142856,56.986710177285275,1.0,0.0,0.0,0.0,0.0,0.0
2015-04-15,25560.0,26000.0,25400.0,25400.0,1471954432.0,55.95310080957927,-22.727272727272727,75.09161388929809,-1.0,0.0,0.0,0.0,0.0,0.0
2015-04-16,25400.0,25560.0,25240.0,25240.0,1426855168.0,54.16949050578254,-33.33333333333333,67.61969470423365,-1.0,0.0,0.0,0.0,0.0,0.0
2015-04-17,25240.0,25400.0,25080.0,25220.0,1912388096.0,53.93803600065048,-34.21052631578947,68.44356203749585,-1.0,0.0,0.0,0.0,0.0,0.0
2015-04-20,25220.0,25220.0,25020.0,25100.0,1909171840.0,52.48888328646255,-40.909090909090914,68.13320285167258,-1.0,0.0,0.0,0.0,0.0,0.0
2015-04-21,25100.0,25100.0,24740.0,24900.0,2675150080.0,50.074166571124856,-51.886792452830186,61.13078459347739,-1.0,0.0,0.0,0.75,0.0,0.0
2015-04-22,24900.0,25500.0,24900.0,25500.0,2923979008.0,56.53442928950682,-31.25,59.15241900955559,1.0,0.0,0.0,0.25,0.0,0.0
2015-04-23,25500.0,25960.0,25400.0,25960.0,2082464000.0,60.72987760958901,-2.5,57.89467163642528,1.0,0.0,0.0,0.0,0.0,0.0
2015-04-24,25960.0,26500.0,25960.0,26500.0,5789958656.0,65.00071269440913,0.0,62.31542788384107,1.0,0.0,0.0,0.0,0.0,0.0
2015-04-27,26500.0,26800.0,26480.0,26600.0,4200230144.0,65.74370088781724,-9.70873786407767,65.45825815249991,1.0,0.0,0.0,0.0,0.0,0.75
2015-04-28,26600.0,26920.0,26480.0,26920.0,2078515968.0,68.0789566451125,0.0,76.12523525118463,1.0,0.0,0.0,0.0,0.0,0.25
2015-04-29,26920.0,26920.0,26000.0,26400.0,79733112832.0,60.822922138572864,-23.853211009174313,21.102880627683486,-1.0,0.75,0.75,0.0,0.75,0.0
2015-04-30,26400.0,26560.0,25200.0,25200.0,182209609728.0,48.08592598870313,-78.89908256880734,7.8028965374461094,-1.0,0.25,0.25,0.0,0.25,0.0
2015-05-04,25200.0,26000.0,25200.0,25960.0,6588612608.0,54.57407146733063,-44.03669724770643,9.640931362074873,1.0,0.0,0.0,0.0,0.0,0.0
2015-05-05,25960.0,26420.0,25960.0,26200.0,6782165504.0,56.42608592516674,-33.02752293577982,10.651929972868983,1.0,0.0,0.0,0.0,0.0,0.0
2015-05-06,26200.0,26200.0,25780.0,25960.0,5867307520.0,54.05283468079125,-44.03669724770643,10.022490165846353,-1.0,0.0,0.75,-0.75,0.0,0.0
2015-05-07,25960.0,25960.0,25140.0,25760.0,7495680000.0,52.0867837233553,-53.21100917431193,9.829248599008128,-1.0,0.0,0.25,-0.25,0.0,0.0
2015-05-08,25760.0,25760.0,25320.0,25680.0,1920411904.0,51.28326384081454,-56.88073394495413,9.828177552141968,-1.0,0.75,0.75,0.75,0.75,-0.75
2015-05-11,25680.0,26040.0,25680.0,26000.0,9055654912.0,54.318903911832045,-42.201834862385326,12.44252779135599,1.0,0.0,0.0,0.0,0.0,0.0
2015-05-12,26000.0,26000.0,25940.0,25980.0,4206136832.0,54.092037535667515,-46.53465346534654,13.692712081726114,-1.0,0.0,0.75,-0.75,0.0,-0.75
2015-05-13,25980.0,26140.0,25900.0,26040.0,12666782720.0,54.70324988189181,-49.43820224719101,16.267740774078444,1.0,0.0,0.25,-1.0,0.0,-0.25
